ID,Isconfidential,ProjectName,Street,City,State,Zipcode,Country,LEEDSystemVersionDisplayName,PointsAchieved,CertLevel,CertDate,IsCertified,OwnerTypes,GrossSqFoot,TotalPropArea,ProjectTypes,OwnerOrganization,RegistrationDate
1000056761,No,Moku Restaurant,660 Ala Moana,Honolulu,HI,96817,US,LEED-CI v2009,"","","",No,Corporate: Privately Held,8060,"",Retail: Restaurant/Cafeteria,Handcrafted Restaurants,4/13/2015 0:00
1000056762,No,Centro Empresarial Libertador,Av. Del Libertador 7208,Capital Federal,Capital Federal,C1004AAH,AR,LEED-CS v2009,"","","",No,Corporate: Privately Held,706512,"",Office: Administrative/Professional,Raghsa S.A.,4/13/2015 0:00
1000056763,No,"Kansas City, MO North Patrol Station",10612 NW Prairie View Road,Kansas City,MO,64153,US,LEED-NC v2009,"","","",No,"Government Use: Local, City",25468,"",Public Order and Safety: Fire/Police Station,"City of Kansas City, Missouri",4/13/2015 0:00
1000056770,No,SDSM&T - CBEC South Wing Renovation,501 East St. Joseph Street,Rapid City,SD,57701-3995,US,LEED-CI v2009,"","","",No,"Educational: College, Public",31053,"",Core Learning Space: College/University,College/University,4/13/2015 0:00
1000056773,No,EDIFICIO OyD,Calle 25 # 39-30,Bogota,CUNDINAMARCA,111321,CO,LEED-EB:OM v2009,"","","",No,Corporate: Privately Held,24800,"",Office: Administrative/Professional,Obras y Diseños,4/13/2015 0:00
1000056775,No,Nuova sede BNL Roma Capitale,Via dello Scalo Tiburtino,Rome,RM,100,IT,LEED-CI v2009,"","","",No,Investor: Bank,594851,"",Office: Financial,BNL # Gruppo BNP Paribas,4/14/2015 0:00
1000056778,No,Admn Bldg - Merrick Waste Mgmt Facility,1600 Merrick Road,Merrick,NY,11556,US,LEED-NC v2009,"","","",No,"Government Use: Local, County",19009,"",Office: Government,Louis DiGrazia,4/14/2015 0:00
1000056783,No,ALBARAKA GENEL MUDURLUK,Saray Mahallesi Dr. Adnan B3y3kdeniz Caddesi,Umraniye,Istanbul,34768,TR,LEED-EB:OM v2009,"","","",No,Investor: Bank,270000,"",Office: Financial,ALBARAKA,4/14/2015 0:00
1000056787,No,Hall Arts Financial,2323 Ross Avenue,Dallas,TX,75201,US,LEED-CI v2009,"","","",No,Corporate: Privately Held,17205,"",Office: Financial,Hall Financial,4/14/2015 0:00
1000056790,No,AZ9-503 Catalina Buckeye,1825 E. Buckeye Rd.,Phoenix,AZ,85034,US,LEED-EB:OM v2009,"","","",No,Corporate: Privately Held,196912,"",Office: Financial,Bank of America,4/14/2015 0:00
1000056791,No,Chick-Fil-A: Escondido,1290 Auto Parkway,Escondido,CA,92029,US,LEED-NC Retail v2009,42,Certified,5/26/2015 0:00,Yes,Corporate: Privately Held,2998,"",Retail: Restaurant/Cafeteria,Southface,4/14/2015 0:00
1000056799,No,Steelcase - 4 Columbus Circle,4 Columbus Circle,New York,NY,10019,US,LEED-CI v2009,"","","",No,Corporate: Privately Held,15000,"",Office: Other Office,Steelcase Inc.,4/14/2015 0:00
1000056805,No,Neubau Verwaltungsgebaeude,Mitterweg 1,Leiblfing,Bavaria,94339,DE,LEED-NC v2009,"","","",No,Corporate: Privately Held,22862,"",Office: Other Office,Max Frank GmbH & Co. KG,4/14/2015 0:00
1000056809,No,Kohls Algonquin Recertification,734 Randall Rd,Algonquin,IL,60102,US,LEED-EB:OM v2009,"","","",No,"",96463,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056810,No,AZ9-501 South Mountain- Buckeye,1825 E. Buckeye Rd.,Phoenix,AZ,85034,US,LEED-EB:OM v2009,"","","",No,Corporate: Publicly Traded,152236,"",Office: Financial,Bank of America,4/14/2015 0:00
1000056812,No,Kohls Augusta Recertification,80 Stephen King Dr,Augusta,ME,4330,US,LEED-EB:OM v2009,"","","",No,"",93671,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056813,No,Kohls Bangor Recertification,520 Stillwater Ave,Bangor,ME,4401,US,LEED-EB:OM v2009,"","","",No,"",95635,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056814,No,Kohls Baxter Recertification,7565 Excelsior Road,Baxter,MN,56425,US,LEED-EB:OM v2009,"","","",No,"",95879,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056815,No,Kohls Bismarck Recertification,1129 W. Century Ave,Bismarck,ND,58504,US,LEED-EB:OM v2009,"","","",No,"",96124,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056816,No,Kohls Canton Recertification,104 Albany Turnpike,Canton,CT,6019,US,LEED-EB:OM v2009,"","","",No,"",99236,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056817,No,Kohls Canton Twshp S Recertification,47250 Michigan Avenue,Canton,MI,48187,US,LEED-EB:OM v2009,"","","",No,"",98165,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056818,No,Kohls Castle Rock Recertification,4800 Milestone Lane,Castle Rock,CO,80104,US,LEED-EB:OM v2009,"","","",No,"",95427,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056819,No,Kohls Cheyenne Recertification,5232 Rue Terre,Cheyenne,WY,82009,US,LEED-EB:OM v2009,"","","",No,"",68234,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056820,No,Kohls Arvada Recertification,15680 W. 64th Ave,Arvada,CO,80007,US,LEED-EB:OM v2009,"","","",No,"",96077,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056821,No,Kohls Coeur dAlene Recertification,545 W. Aqua Ave,Coeur DAlene,ID,83814,US,LEED-EB:OM v2009,"","","",No,"",95988,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056822,No,Kohls Dubuque Recertification,2595 NW Arterial,Dubuque,IA,52002,US,LEED-EB:OM v2009,"","","",No,"",96463,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056823,No,Kohls Golden Recertification,16700 West Colfax Ave,Golden,CO,80401,US,LEED-EB:OM v2009,"","","",No,"",94924,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056824,No,Kohls Green Bay West Recertification,500 Bay Park Square,Ashwaubenon,WI,54304,US,LEED-EB:OM v2009,"","","",No,"",124611,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056825,No,Kohls Hagerstown Recertification,17145 Cole Road,Hagerstown,MD,21740,US,LEED-EB:OM v2009,"","","",No,"",96463,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056826,No,Kohls Highland Recertification,10353 Indianapolis Blvd,Highland,IN,46322,US,LEED-EB:OM v2009,"","","",No,"",105041,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056827,No,Kohls Maple Grove Recertification,8080 Wedgewood Ln,Maple Grove,MN,55369,US,LEED-EB:OM v2009,"","","",No,"",103066,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056828,No,Kohls Mays Landing Recertification,110 Consumer Square,Mays Landing,NJ,8330,US,LEED-EB:OM v2009,"","","",No,"",93503,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056829,No,Kohls Nashua Recertification,101 Nashua Mall,Nashua,NH,3063,US,LEED-EB:OM v2009,"","","",No,"",93677,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056830,No,Kohls Erie Recertification,1906 Keystone Dr,Erie,PA,16509,US,LEED-EB:OM v2009,"","","",No,"",107625,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056831,No,Kohls Fargo Recertification,4444 13th Ave S.W.,Fargo,ND,58103,US,LEED-EB:OM v2009,"","","",No,"",107025,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056832,No,Kohls Fayetteville Recertification,100 Towne Drive,Fayetteville,NY,13066,US,LEED-EB:OM v2009,"","","",No,"",96463,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056833,No,Kohls Fort Collins Recertification,813 East Harmony Rd,Fort Collins,CO,80525,US,LEED-EB:OM v2009,"","","",No,"",107175,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056834,No,Kohls Hilliard Recertification,1855 Rome-Hilliard Rd,Hilliard,OH,43026,US,LEED-EB:OM v2009,"","","",No,"",96077,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056835,No,Kohls Hingham Recertification,100 Derby St,Hingham,MA,2043,US,LEED-EB:OM v2009,"","","",No,"",105513,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056836,No,Kohls La Habra Recertification,1610 W Imperial Hwy,La Habra,CA,90631,US,LEED-EB:OM v2009,"","","",No,"",95563,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056837,No,Kohls Layton Recertification,1298 N. Main Street,Layton,UT,84041,US,LEED-EB:OM v2009,"","","",No,"",96077,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056838,No,Kohls Longmont Recertification,1211 S. Hover St,Longmont,CO,80501,US,LEED-EB:OM v2009,"","","",No,"",96298,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056839,No,Kohls Old Bridge Recertification,1043 Route 9 North,Old Bridge,NJ,8879,US,LEED-EB:OM v2009,"","","",No,"",99193,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056840,No,Kohls Newburgh Recertification,150 Old Little Britain Rd,Newburgh,NY,12550,US,LEED-EB:OM v2009,"","","",No,"",95567,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056841,No,Kohls North Logan Recertification,1660 N. Main St,North Logan,UT,84341,US,LEED-EB:OM v2009,"","","",No,"",96090,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056842,No,Kohls Oak Park Heights Recertification,5805 Kruegar Lane,Oak Park Heights,MN,55082,US,LEED-EB:OM v2009,"","","",No,"",95558,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056843,No,Kohls Ridgefield Recertification,125 Danbury Rd,Ridgefield,CT,6877,US,LEED-EB:OM v2009,"","","",No,"",107168,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056844,No,Kohls Saratoga Springs Recertification,79 Weibel Ave,Saratoga Springs,NY,12866,US,LEED-EB:OM v2009,"","","",No,"",97866,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056845,No,Kohls Tinley Park Recertification,7500 W. 191st St,Tinley Park,IL,60477,US,LEED-EB:OM v2009,"","","",No,"",97823,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056846,No,Kohls Waynesboro Recertification,841 Town Center Dr,Waynesboro,VA,22980,US,LEED-EB:OM v2009,"","","",No,"",68639,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056847,No,Kohls West Jordan Recertification,7292 Plaza Center Drive,West Jordan,UT,84084,US,LEED-EB:OM v2009,"","","",No,"",96077,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056848,No,Kohls West Valley City Recertification,3031 South 5600 West,West Valley City,UT,84120,US,LEED-EB:OM v2009,"","","",No,"",99263,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056849,No,Kohls Woburn Recertification,425 Washington St,Woburn,MA,1801,US,LEED-EB:OM v2009,"","","",No,"",121110,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056850,No,Kohls Orange Recertification,250 Bull Hill Lane,Orange,CT,6477,US,LEED-EB:OM v2009,"","","",No,"",96077,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056851,No,Kohls Portage Recertification,6495 US Hwy. 6,Portage,IN,46368,US,LEED-EB:OM v2009,"","","",No,"",97823,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056852,No,Kohls Powers Blvd Recertification,3110 N Powers Blvd,Colorado Springs,CO,80922,US,LEED-EB:OM v2009,"","","",No,"",94776,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056853,No,Kohls Ramsey Recertification,1300 State Hwy 17,Ramsey,NJ,7446,US,LEED-EB:OM v2009,"","","",No,"",109206,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056854,No,Kohls Rapid City Recertification,737 E. Disk Drive,Rapid City,SD,57701,US,LEED-EB:OM v2009,"","","",No,"",96057,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056855,No,Kohls Snohomish Recertification,2909 Bickford Rd,Snohomish,WA,98290,US,LEED-EB:OM v2009,"","","",No,"",96062,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056856,No,Kohls Spokane Valley Recertification,16301 East Broadway,Spokane Valley,WA,99037,US,LEED-EB:OM v2009,"","","",No,"",99080,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056857,No,Kohls Spring Hill Recertification,1020 Crossings Blvd,Spring Hill,TN,37174,US,LEED-EB:OM v2009,"","","",No,"",98165,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056858,No,Kohls SW Denver Recertification,8444 S. Kipling Pkwy,Littleton,CO,80127,US,LEED-EB:OM v2009,"","","",No,"",93216,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056859,No,Kohls Longmont Recertification,1211 S. Hover St,Longmont,CO,80501,US,LEED-EB:OM v2009,"","","",No,"",96298,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056860,No,Kohls Yorkville Recertification,945 Erica Place,Yorkville,IL,60560,US,LEED-EB:OM v2009,"","","",No,"",97866,"",Retail: Other Retail,Kohl's Department Stores,4/14/2015 0:00
1000056861,No,Trimble Navigation Ltd - Phase II Office,"Lot 1A, Block 2, Westmoor Technology Park",Westminster,CO,80021,US,LEED-NC v2009,"","","",No,Corporate: Publicly Traded,118039,"",Office: Administrative/Professional,Trimble Navigation Limited,4/14/2015 0:00
1000056862,No,Stoneview Nature Center,5950 Stoneview Drive,Culver City,CA,90232,US,LEED-NC v2009,"","","",No,"Government Use: Local, County",4060,"",Public Assembly: Recreation,Department of Public Works,4/14/2015 0:00
1000056868,No,Piekna 49,Piekna 49,Warsaw,Warszawa,00-672,PL,LEED-CS v2009,"","","",No,Investor: Investment Manager,33477,"",Office: Mixed-Use,Piekna 49 Sp.zo. o Sp.k,4/15/2015 0:00
1000056873,No,Sterling Reno II,2780 Enterprise Road,Reno,NV,89512,US,LEED-NC v2009,"","","",No,Corporate: Privately Held,289605,"",Multi-Family Residential: Apartment,The Dinerstein Companies,4/15/2015 0:00
1000056879,No,Plant McDonough - New Services Building,5551 Port Cobb Drive,Smyrna,GA,30080,US,LEED-NC v2009,"","","",No,Corporate: Publicly Traded,17196,"",Office: Administrative/Professional,Southern Company - Georgia Power,4/15/2015 0:00
1000056885,No,Subway,5788 Coldwater Road,Fort Wayne,IN,46825,US,LEED-NC Retail v2009,"","","",No,Corporate: Privately Held,2722,"",Retail: Fast Food,J & J Alliance LLC,4/15/2015 0:00
1000056887,No,City Hall,87th Street Parkway & Renner Blvd.,Lenexa,KS,66219,US,LEED-NC v2009,"","","",No,"",75000,"",Office: Government,"\\\"\\\"",4/15/2015 0:00
1000056888,No,Community Center,87th Street Parkway & Renner Blvd.,Lenexa,KS,66219,US,LEED-NC v2009,"","","",No,"",101000,"",Public Assembly: Recreation,"\\\"\\\"",4/15/2015 0:00
1000056889,No,Scott County Patrol Building,Blackhawk Trail Road and 16th Street,Eldridge,IA,52748,US,LEED-NC v2009,"","","",No,"Government Use: Local, County",21000,"",Public Order and Safety: Other Public Order,"Scott County, IA",4/15/2015 0:00
1000056893,No,Alem 882,Avenida Leandro N. Alem 882,Buenos Aires,Buenos Aires,C1001AAQ,AR,LEED-CS v2009,"","","",No,Corporate: Privately Held,135238,"",Office: Administrative/Professional,Confin S.A.,4/15/2015 0:00
1000056895,No,2525 Ponce de Leon,2525 Ponce de Leon Boulevard,Coral Gables,FL,33134,US,LEED-EB:OM v2009,"","","",No,"",277153,"",Office: Mixed-Use,PRISA Ponce de Leon LLC c/o Hines,4/15/2015 0:00
1000056896,No,2555 Ponce de Leon,2555 Ponce de Leon Boulevard,Coral Gables,FL,33134,US,LEED-EB:OM v2009,"","","",No,"",108040,"",Office: Mixed-Use,PRISA Ponce de Leon LLC c/o Hines,4/15/2015 0:00
1000056902,No,Colorado Center Tower II Recertification,2000 South Colorado Boulevard,Denver,CO,80222,US,LEED-EB:OM v2009,"","","",No,Investor: Pension Fund,274600,"",Office: Mixed-Use,Lincoln Property Company Commercial,4/15/2015 0:00
1000056903,No,Colorado Center Tower I,2000 South Colorado Boulevard,Denver,CO,80222,US,LEED-EB:OM v2009,"","","",No,Investor: Pension Fund,204500,"",Office: Mixed-Use,Lincoln Property Company Commercial,4/15/2015 0:00
1000056905,No,UC PH2 - 1,6525 Plymouth,University City,MO,63130,US,LEED For Homes Single Family,"","","",No,"",2293,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056906,No,UC PH2 - 2,6523 Plymouth,University City,MO,63130,US,LEED For Homes Single Family,"","","",No,"",2293,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056907,No,UC PH2 - 3,6518 Plymouth,University City,MO,63130,US,LEED For Homes Single Family,"","","",No,"",2293,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056908,No,Tiff PH1 - 4,3830 Folsom Ave,Saint Louis,MO,63110,US,LEED For Homes Single Family,"","","",No,"",1692,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056909,No,Tiff PH1 - 5,3828 Folsom Ave,Saint Louis,MO,63110,US,LEED For Homes Single Family,"","","",No,"",1692,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056911,No,UC PH2 - 4,6516 Plymouth,University City,MO,63130,US,LEED For Homes Single Family,"","","",No,"",2293,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056912,No,SL PH1 - 1,1308 Patrician Court,Saint Louis,MO,63138,US,LEED For Homes Single Family,"","","",No,"",2447,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056913,No,SL PH1 - 2,12030 Criterion Avenue,Saint Louis,MO,63138,US,LEED For Homes Single Family,"","","",No,"",2447,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056914,No,SL PH1 - 3,12038 Criterion Avenue,Saint Louis,MO,63138,US,LEED For Homes Single Family,"","","",No,"",2447,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056915,No,SL PH1 - 4,12128 Trampe Heights Lane,Saint Louis,MO,63138,US,LEED For Homes Single Family,"","","",No,"",2447,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056916,No,SL PH1 - 5,12131 Trampe Heights Lane,Saint Louis,MO,63138,US,LEED For Homes Single Family,"","","",No,"",2447,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056917,No,KW PH2 - Alsobrook,348 Alsobrook Street,Kirkwood,MO,63122,US,LEED For Homes Single Family,"","","",No,"",2105,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056918,No,UC PH3 - Raymond,7008 Raymond,University City,MO,63130,US,LEED For Homes Single Family,"","","",No,"",2105,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056919,No,Tiff PH1 - 1,3832 McRee Ave,Saint Louis,MO,63110,US,LEED For Homes Single Family,"","","",No,"",1692,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056920,No,Tiff PH1 - 2,3828 McRee Ave,Saint Louis,MO,63110,US,LEED For Homes Single Family,"","","",No,"",1692,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056921,No,Tiff PH1 - 3,3826 McRee Ave,Saint Louis,MO,63110,US,LEED For Homes Single Family,"","","",No,"",1692,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056922,No,LS PH1 - 3,712 Lookaway Court,Saint Louis,MO,63137,US,LEED For Homes Single Family,"","","",No,"",2102,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
1000056923,No,LS PH1 - 5,716 Lookaway Court,Saint Louis,MO,63137,US,LEED For Homes Single Family,"","","",No,"",2102,"",Single-Family (Detached),Habitatfor Humanity Saint Louis (HFHSL),4/15/2015 0:00
